6HA97v4wEGQ5TUClRM0XLc|0.554|4.99229|0.598|1.0|233.0|1.0|0.985|223.84036|22050|193.1|0|0.02|4|1|4|5137650|-12.858
4ayAnvlzAAfNP4G5UU2kAz|0.606|0.37048|0.612|1.0|617.62667|1.0|0.224|605.91311|22050|100.954|0|0.155|3|1|3|13618668|-19.753
0crT33WQ4EUe65kMXBT6O6|0.491|0.0|0.553|1.0|232.38095|1.0|1.0|204.50975|22050|126.007|0|0.653|8|0|4|5124000|-8.712
4PEeZ2U4UfP2Jo8EtIOjus|0.29|0.23324|0.065|1.0|176.86667|1.0|1.0|172.28045|22050|123.623|0|0.751|7|1|4|3899910|-5.892
0PV1TFUMTBrDETzW6KQulB|0.255|0.17646|0.243|1.0|286.44|1.0|1.0|273.1015|22050|206.247|0|0.07|1|1|4|6316002|-11.792
7EzCgq5PgN6KcsazbKBSwV|0.407|0.25556|0.454|1.0|222.25152|1.0|1.0|210.09415|22050|101.049|0|0.841|10|1|4|4900646|-6.875
7KtCwwaq2S4IIOhYaM3WX4|0.466|0.08145|0.547|1.0|229.07737|1.0|1.0|224.4673|22050|126.03|0|0.868|11|1|4|5051156|-5.492
58spuRyMUsjKHQHEGwLC99|0.585|0.0|0.568|1.0|211.76721|1.0|1.0|206.16998|22050|90.933|0|0.564|9|1|4|4669467|-5.413
42eWzCqHuCD5QRwzq3I24e|0.689|0.27596|0.96|1.0|145.46667|1.0|1.0|134.93696|22050|132.061|0|0.871|7|1|4|3207540|-18.975
2NniAhAtkRACaMeYt48xlD|0.516|0.37782|0.611|1.0|247.94667|1.0|0.378|237.64463|22050|140.043|0|0.869|6|1|4|5467224|-2.664
6Qb7gtV6Q4MnUjSbkFcopl|0.372|0.23147|0.262|1.0|217.34667|1.0|0.989|193.70086|22050|101.684|0|0.52|7|1|4|4792494|-12.814
1LfWibYjk0TD8YNPtzym9A|0.427|0.1044|0.192|1.0|213.0|1.0|0.981|202.1181|22050|133.113|0|0.33|4|1|4|4696650|-10.476
67HNeIZQyi27XSprJTpx8B|0.108|4.28989|0.0|1.0|367.42667|1.0|1.0|363.0498|22050|91.619|0|0.326|1|1|4|8101758|-10.041
1DmnEYXa4WfbdhAPwNzgD8|0.393|0.0|0.413|1.0|253.93488|1.0|1.0|243.10132|22050|91.47|0|0.203|4|0|4|5599264|-9.151
2Qqby4S52keCDukyq5EcBZ|0.583|0.0|0.567|1.0|231.4|1.0|0.986|223.13796|22050|101.067|0|0.087|11|1|4|5102370|-7.99
0dyWQoMOU9oERL6c9vxtRp|0.311|0.13365|0.546|1.0|241.58667|1.0|0.965|238.67791|22050|78.691|0|0.16|8|0|4|5326986|-0.9
7GqIDx2QVGOpd4r1fZaUUW|0.221|0.48717|0.0|1.0|289.8|1.0|1.0|286.16853|22050|147.448|0|0.965|4|0|4|6390090|-7.059
0iXXKoihooHII2wB7CPb5I|0.321|0.0|0.373|1.0|282.90667|1.0|1.0|271.86503|22050|162.06|0|0.315|6|1|4|6238092|-4.301
6b8Be6ljOzmkOmFslEb23P|0.437|0.26109|0.205|1.0|225.98308|1.0|0.992|222.15692|22050|106.97|0|0.823|1|1|4|4982927|-4.282
7LWtfSW68VAkHp3hpcFDCY|0.561|0.06971|0.044|1.0|215.98667|1.0|1.0|210.61079|22050|100.01|0|0.556|1|1|4|4762506|-9.119
7IJiDYPZy2AIJn3YVHhvD4|0.04|0.08127|0.0|1.0|182.25746|1.0|1.0|174.85787|22050|92.048|0|0.302|5|1|4|4018777|-7.407
20FZrLl9zSbO9b3DhaqO6M|0.23|0.15098|0.136|1.0|252.52|1.0|0.901|246.20698|22050|140.031|0|0.426|2|1|4|5568066|-5.231
5oK98mpTJSU0iqLHN1hZ3y|0.756|0.0|0.823|1.0|168.0|1.0|0.0|163.602|22050|86.786|0|0.063|1|1|4|3704400|-15.765
3ROFgxvjni5xjdOLUSTLlq|0.586|0.0|0.675|1.0|192.60186|1.0|1.0|192.60185|22050|101.025|0|0.684|2|1|4|4246871|-3.802
41bIQPBE1lFN0mmw6Lmssz|0.341|0.13932|0.561|1.0|224.42667|1.0|0.662|213.25206|22050|79.823|0|0.799|6|0|3|4948608|-4.083
64yrDBpcdwEdNY9loyEGbX|0.542|0.0|0.537|1.0|321.09333|1.0|1.0|309.8761|22050|159.779|0|0.224|5|1|4|7080108|-4.939
5dwT1VohRzyqh0qO4HqsJm|0.472|0.0|0.426|1.0|247.38463|1.0|1.0|242.67755|22050|130.025|0|0.424|0|1|4|5454831|-3.643
7ongSdLv28Z27WeCrzZXwB|0.715|2.07819|0.798|1.0|217.40658|1.0|0.44|208.79383|22050|151.989|0|0.151|6|1|3|4793815|-5.131
0ElpjZyX8YBiXuYcDC1Ci9|0.555|0.30726|0.594|1.0|200.46667|1.0|0.965|189.99147|22050|90.072|0|0.0|4|1|4|4420290|-5.042
1kSWrMDt439cT64WpjJigW|0.6|3.31465|0.637|1.0|210.88|1.0|0.839|203.73188|22050|89.916|0|0.504|7|1|4|4649904|-7.311
0qgrrDnUUhyxpxbBznUnzg|0.55|0.18531|0.391|1.0|231.13333|1.0|0.988|222.35429|22050|90.382|0|0.15|1|0|4|5096490|-5.982
0qgrrDnUUhyxpxbBznUnzg|0.55|0.18531|0.391|1.0|231.13333|1.0|0.988|222.35429|22050|90.382|0|0.15|1|0|4|5096490|-5.982
3JjnGLK8IxkNLvo8Lb3KOM|0.47|0.27923|0.171|1.0|248.36|1.0|1.0|240.26848|22050|124.038|0|0.857|6|0|4|5476338|-7.76
7qgsIONiXn49hfU4OfgBSJ|0.678|0.19116|0.538|1.0|239.77279|1.0|1.0|227.43365|22050|173.945|0|0.665|1|1|4|5286990|-4.911
5UVBumEwdUnzvqxrXOYLFA|0.55|0.10308|0.495|1.0|236.0|1.0|0.988|228.36245|22050|74.517|0|0.197|0|1|4|5203800|-8.531
5q2BKuwNEBK7SiMPHDRJi7|0.42|0.0|0.26|1.0|160.01333|1.0|0.132|154.67392|22050|132.02|0|0.391|0|1|3|3528294|-4.0
7Ch9hYW5BhGhgg0DJlunnI|0.458|0.0|0.34|1.0|196.32|1.0|1.0|191.81424|22050|110.093|0|0.619|4|0|4|4328856|-5.75
12d5QFwzh60IIHlsSnAvps|0.426|0.0|0.088|1.0|177.73333|1.0|1.0|177.73334|22050|173.0|0|0.302|7|1|4|3919020|-3.789
5EuHpH5tpXkXpGHt8Zlafa|0.671|0.26376|0.727|1.0|234.56|1.0|1.0|222.92317|22050|119.723|0|0.777|6|0|4|5172048|-8.004
4w3tQBXhn5345eUXDGBWZG|0.585|0.3278|0.45|1.0|162.46667|1.0|1.0|150.9181|22050|105.39|0|0.641|6|1|4|3582390|-5.852
2YM9qQklVODlkC3T9YD0e0|0.347|0.18086|0.496|1.0|267.26667|1.0|0.701|260.86458|22050|190.262|0|0.236|2|1|1|5893230|-13.526
6aD178OGxT0Z1NU36g52X5|0.523|0.0|0.548|1.0|239.98667|1.0|1.0|230.21424|22050|145.156|0|0.06|11|1|4|5291706|-6.777
2KpCpk6HjXXLb7nnXoXA5O|0.584|0.26141|0.527|1.0|219.32|1.0|0.946|219.32001|22050|140.077|0|0.314|1|1|4|4836006|-6.07
7oGIRgJMViLFRzGHyhF9bI|0.713|0.35415|0.62|1.0|240.73333|1.0|0.982|225.99982|22050|100.041|0|0.419|7|1|4|5308170|-4.065
7oGIRgJMViLFRzGHyhF9bI|0.713|0.35415|0.62|1.0|240.73333|1.0|0.982|225.99982|22050|100.041|0|0.419|7|1|4|5308170|-4.065
2X0aeFJXJZpeK2nSWvypiI|0.814|0.0|1.0|1.0|298.24|1.0|0.891|278.55819|22050|169.11|0|0.259|2|1|3|6576192|-2.665
5kqIPrATaCc2LqxVWzQGbk|0.516|2.71093|0.512|1.0|237.3|1.0|0.94|230.08073|22050|119.992|0|0.39|10|1|4|5232465|-5.829
5ecZWU5uQOiCVSnPxBZNmT|0.413|3.84871|0.159|1.0|213.45333|1.0|0.822|203.45905|22050|107.033|0|0.905|1|0|4|4706646|-4.404
76D5nfZbYzZYfUZKGy73jy|0.601|3.35528|0.559|1.0|305.77333|1.0|1.0|290.2146|22050|154.198|0|0.418|1|0|4|6742302|-9.621
49eAIPivcw5idA57ZWnp5h|0.505|0.22644|0.426|1.0|237.37333|1.0|0.975|224.87365|22050|83.024|0|0.087|4|0|4|5234082|-6.247
0pjC3r8qkS7TmYRQa7LJnM|0.495|0.20966|0.541|1.0|277.77637|1.0|1.0|269.99002|22050|116.51|0|0.819|0|1|4|6124969|-6.437
02M6vucOvmRfMxTXDUwRXu|0.38|0.1683|0.343|1.0|213.50667|1.0|1.0|209.18277|22050|136.024|0|0.43|9|0|4|4707822|-5.137
5kqIPrATaCc2LqxVWzQGbk|0.516|2.71093|0.512|1.0|237.3|1.0|0.94|230.08073|22050|119.992|0|0.39|10|1|4|5232465|-5.829
4OchoJP9f6qiSycrX8iV9Z|0.4|0.34245|0.085|1.0|234.04|1.0|1.0|221.60544|22050|169.938|0|0.427|1|0|4|5160582|-8.705
2Zyr16XZn00QwOD41LZcNI|0.736|0.18086|0.923|1.0|275.77333|1.0|1.0|263.10531|22050|200.149|0|0.239|10|0|4|6080802|-16.235
4kdfjhj9xNkYU0R8xlDy8k|0.593|3.47138|0.726|1.0|167.65333|1.0|1.0|156.57215|22050|78.967|0|0.035|8|1|4|3696756|-9.288
3DaDjZKRAgMf4MPvlusaur|0.372|2.60063|0.128|1.0|169.13043|1.0|1.0|163.42785|22050|137.864|0|0.266|6|1|4|3729326|-8.875
3a8tAZFJxlmBwOtrf5L1oC|0.46|0.06385|0.653|1.0|180.66667|1.0|1.0|172.16435|22050|105.504|0|0.434|2|1|4|3983700|-8.622
0z5ZPs57J2KERwM1tBM2GF|0.859|0.12776|0.861|1.0|248.58667|1.0|1.0|240.53551|22050|80.846|0|0.135|2|1|4|5481336|-5.32
48TX0FwarzQpMLuI2V0sfe|0.55|0.67986|0.669|1.0|193.4|1.0|0.984|190.69388|22050|124.312|0|0.803|9|0|4|4264470|-9.735
3rWk69euWk7vVSyRsB0h0r|0.26|0.0|0.2|1.0|242.65143|1.0|0.555|242.65143|22050|76.502|0|0.015|9|1|4|5350464|-6.397
6j236RwzFFj4wqH2tWJNBD|0.51|0.84721|0.785|1.0|281.53333|1.0|1.0|276.63093|22050|167.114|0|0.063|7|0|4|6207810|-1.958
2kJxVNGxZSENlLGCdV8AIV|0.502|0.0|0.608|1.0|225.93333|1.0|1.0|225.93333|22050|123.577|0|0.841|3|0|4|4981830|-10.884
2kUhEXE7dlQiLFF46UHUqX|0.397|3.11147|0.332|1.0|218.66667|1.0|0.744|208.45714|22050|74.442|0|0.209|9|0|4|4821600|-13.596
2WKCH4ISejDV9ad7iPp5XU|0.466|0.15683|0.617|1.0|182.89333|1.0|0.965|170.74794|22050|116.992|0|0.889|1|0|4|4032798|-5.181
6SG835YWVwpsvzLuiWNATB|0.67|1.35533|0.847|1.0|191.2873|1.0|0.819|170.55057|22050|67.425|0|0.003|6|1|3|4217885|-28.484
32K61QzaFuPzsAQRd2a4OV|0.851|0.0|0.648|1.0|193.02667|1.0|1.0|180.99374|22050|152.669|0|0.119|0|1|4|4256238|-8.464
1vvnYpYEMVB4aq9I6tHIEB|0.532|0.0|0.471|1.0|530.25333|1.0|0.991|490.20807|22050|78.628|0|0.623|11|0|4|11692086|-10.493
027tq4cWr0kRxLTfdxvM1L|0.558|2.86186|0.395|1.0|292.4|1.0|0.996|285.98277|22050|98.407|0|0.2|1|1|4|6447420|-10.338
3922kPG1JMYBNhACLo9j3f|0.281|0.20898|0.717|1.0|261.26667|1.0|1.0|249.93379|22050|152.167|0|0.441|1|1|4|5760930|-6.909
1oHClQEgDmmbcEx12Kc5nZ|0.075|2.39166|0.001|1.0|189.69333|1.0|0.977|186.30531|22050|113.029|0|0.946|2|1|4|4182738|-4.922
64fSdRkaB7ksxI9suUGYmi|0.224|0.4005|0.191|1.0|291.10667|1.0|1.0|273.52526|22050|92.409|0|0.496|10|1|4|6418902|-6.178
5DxL8Cdx6WqjN1Btu5TJR5|0.501|0.44109|0.484|1.0|257.76|1.0|1.0|235.5142|22050|123.855|0|0.247|0|1|4|5683608|-4.325
5MapUlM1un2Kh4aZ3IyWcL|0.379|0.0|0.367|1.0|217.17333|1.0|0.995|213.91383|22050|171.888|0|0.594|9|0|4|4788672|-2.884
7HNJg8M8zs1RXOJvnFO5RT|0.687|0.17333|0.733|1.0|102.85333|1.0|0.839|94.27882|22050|110.14|0|0.854|9|1|4|2267916|-16.709
7HNJg8M8zs1RXOJvnFO5RT|0.687|0.17333|0.733|1.0|102.85333|1.0|0.839|94.27882|22050|110.14|0|0.854|9|1|4|2267916|-16.709
58PWl2rA7lU90UBvDufzWm|0.302|0.36508|0.241|1.0|199.42667|1.0|1.0|181.33043|22050|79.811|0|0.088|6|0|4|4397358|-7.562
724NA4IWLsHEcSzkZSTQNQ|0.314|0.0|0.094|1.0|293.90667|1.0|0.764|282.19791|22050|76.947|0|0.081|11|0|4|6480642|-8.983
2sHrFgjaQQgsNxQHGn555u|0.682|1.22512|0.739|1.0|460.18667|1.0|1.0|460.18668|22050|116.834|0|0.141|2|0|4|10147116|-15.796
5vYA1mW9g2Coh1HUFUSmlb|0.819|0.4293|0.932|1.0|225.94667|1.0|0.813|216.05007|22050|108.031|0|0.774|8|1|4|4982124|-8.685
66N6IyYpM2kD2G6RXdSfAr|0.386|0.0|0.472|1.0|265.4|1.0|1.0|265.39999|22050|127.133|0|0.962|11|0|4|5852070|-11.6
1P49MJhU5vzttesFxw3dOM|0.485|0.5444|0.549|1.0|180.26667|1.0|1.0|172.94803|22050|148.491|0|0.0|9|1|4|3974880|-10.456
3B9Py8YkCax0UnGCTQX9s2|0.185|0.11315|0.0|1.0|204.72|1.0|1.0|202.51864|22050|89.809|0|0.61|1|0|4|4514076|-9.799
2gImbBWvXQWQ9ZDSQUWvNI|0.465|0.0|0.699|1.0|217.06667|1.0|0.531|204.30077|22050|141.357|0|0.439|2|1|4|4786320|-10.969
7uKcScNXuO3MWw6LowBjW1|0.288|0.2741|0.132|1.0|203.78667|1.0|1.0|188.79565|22050|113.046|0|0.667|5|0|4|4493496|-10.96
6lgzJuBX3iqevLdtgNlyAU|0.17|0.07596|0.38|1.0|197.62667|1.0|1.0|195.01859|22050|94.033|0|0.787|11|1|4|4357668|-5.088
0wdKiSBUT7aZkXUIdJWcwC|0.421|0.0|0.413|1.0|240.0|1.0|1.0|235.14268|22050|121.918|0|0.663|7|0|4|5292000|-5.267
3jVtllWS5CFFWLQng8sKsr|0.122|0.09764|0.0|1.0|227.0|1.0|1.0|221.44871|22050|101.013|0|0.545|9|1|4|5005350|-7.51
4ZnKSrukEcPuMxGrcZEEh1|0.364|0.29279|0.507|1.0|333.62667|1.0|0.978|333.62668|22050|124.542|0|0.786|1|1|4|7356468|-6.771
36AWdhZIGLUTkWpJDhe7va|0.611|2.21751|0.573|1.0|241.02667|1.0|0.988|225.62249|22050|143.966|0|0.38|6|1|4|5314638|-7.878
5ehwXxbiFNYwlmntoKom7h|0.549|0.0|0.478|1.0|267.62667|1.0|0.978|263.29687|22050|133.034|0|0.254|6|1|4|5901168|-6.112
1dF5Y2dd7Wm4wZKvVjWBpr|0.34|0.0|0.527|1.0|314.68|1.0|0.764|305.56299|22050|74.038|0|0.012|5|0|4|6938694|-8.235
40yJGQyEaBbIkXpwMFkXip|0.681|0.0688|0.847|1.0|243.26984|1.0|0.94|239.241|22050|130.007|0|0.412|0|1|4|5364100|-12.686
2yJCZ4b5v5vT0iqAs9LuS5|0.327|0.0|0.432|1.0|308.30667|1.0|0.976|299.67093|22050|90.038|0|0.415|2|1|4|6798162|-5.473
1VEJehH4BIqfqLsO7bDpfm|0.532|0.0|0.583|1.0|253.90866|1.0|0.115|243.15356|22050|164.827|0|0.14|1|1|4|5598686|-4.926
7uKcScNXuO3MWw6LowBjW1|0.288|0.2741|0.132|1.0|203.78667|1.0|1.0|188.79565|22050|113.046|0|0.667|5|0|4|4493496|-10.96
1FXPDGbO6mVSqnQKts7Nvr|0.553|0.41769|0.772|1.0|213.92|1.0|1.0|207.0117|22050|115.182|0|0.816|1|0|4|4716936|-7.218
5VWmMZCfJ4yVkJw9ZLFXej|0.657|0.1454|0.728|1.0|198.36|1.0|1.0|189.39356|22050|90.41|0|0.578|2|1|4|4373838|-6.965
5VWmMZCfJ4yVkJw9ZLFXej|0.657|0.1454|0.728|1.0|198.36|1.0|1.0|189.39356|22050|90.41|0|0.578|2|1|4|4373838|-6.965
0wfbD5rAksdXUzRvMfM3x5|0.616|0.28449|0.479|1.0|177.57333|1.0|0.993|166.23166|22050|99.991|0|0.424|2|1|4|3915492|-11.362
3yHkIvqpNoiMeloYol89kq|0.265|0.28463|0.352|1.0|244.48|1.0|1.0|236.19918|22050|166.437|0|0.5|9|1|4|5390784|-11.7
7iAiOtm19uRwipMm7TH6lw|0.068|0.0|0.0|1.0|278.42934|1.0|0.865|274.30893|22050|150.945|0|0.277|9|1|4|6139367|-7.673
0PONTSiksjHFR2Ptik6fzr|0.403|0.21279|0.252|1.0|203.28|1.0|1.0|196.17379|22050|120.074|0|0.74|4|1|4|4482324|-5.251
4jtyUzZm9WLc2AdaJ1dso7|0.676|0.0|0.72|1.0|275.22667|1.0|0.931|268.09179|22050|89.094|0|0.061|11|0|4|6068748|-3.979
2STxkZwoTQeZ5jxtgXsy9y|0.624|0.59814|0.717|1.0|187.64|1.0|0.881|181.93415|22050|152.901|0|0.34|7|1|4|4137462|-8.25
0332p5aiaQ6vyomilcGSy4|0.338|0.17288|0.312|1.0|287.57333|1.0|0.8|282.40689|22050|149.968|0|0.154|11|0|4|6340992|-4.368
1w8Lbj8wiNJdOPG5azhrnV|0.0|0.0|0.0|1.0|207.87016|1.0|1.0|207.87016|22050|96.998|0|0.324|5|1|4|4583537|-6.328
4Dbn05LNVX5giGbgbz5fdQ|0.731|0.15755|0.397|1.0|288.38721|1.0|1.0|286.27302|22050|133.951|0|0.503|1|1|4|6358938|-4.592
28ncrMY3h1JBFYTiRRk5Gy|0.755|4.6498|0.75|1.0|231.93333|1.0|0.839|221.68671|22050|76.788|0|0.436|9|1|4|5114130|-11.185
1wrupLsgAxZGJmmyKTiW6Q|0.526|0.36571|0.319|1.0|196.34667|1.0|0.995|191.68073|22050|133.045|0|1.0|1|1|4|4329444|-4.135
0wfr8FjpLXIO1YjqEyVCg5|0.477|0.63841|0.276|1.0|210.30667|1.0|1.0|201.58984|22050|182.323|0|0.096|8|1|4|4637262|-8.394
2L0WWUx6C4j4nnuj5VFi0w|0.439|0.0|0.406|1.0|243.4|1.0|1.0|232.45497|22050|140.183|0|0.154|4|0|4|5366970|-3.555
1pstJdfTJU92tuKYhSIJuI|0.876|0.5732|0.623|1.0|213.58667|1.0|1.0|204.65488|22050|87.122|0|0.305|7|1|4|4709586|-11.267
5At6wI0QrDgjTQMybuPiIv|0.427|0.13433|0.438|1.0|232.82667|1.0|0.917|224.15964|22050|84.293|0|0.002|2|1|4|5133828|-10.282
5R2eIgenfXLRX9zPUaZ3nY|0.758|0.26127|0.709|1.0|153.2517|1.0|0.935|143.04653|22050|105.006|0|0.271|0|1|4|3379200|-6.659
3BMSytDs6Fhd5UU4lc96DD|0.593|0.52939|0.616|1.0|150.37333|1.0|0.943|140.76517|22050|115.662|0|0.869|2|1|4|3315732|-8.054
412luShbmlgqqgYFStIB1s|0.448|0.0|0.59|1.0|177.56095|1.0|1.0|170.7073|22050|123.002|0|0.498|7|0|4|3915219|-4.008
1CvA1j9UsE8IQWV26lL0Nn|0.24|0.34245|0.148|1.0|176.4|1.0|0.848|171.89152|22050|95.431|0|0.234|11|0|4|3889620|-8.885
5tdDINtmztdCDlzx3G7vfZ|0.88|0.39179|0.823|1.0|167.18667|1.0|0.37|150.91229|22050|69.864|0|0.22|9|0|3|3686466|-16.471
08BSHFPXmclm8AYat5hXM7|0.674|0.11615|0.829|1.0|262.96|1.0|0.996|246.01542|22050|127.319|0|0.887|2|1|4|5798268|-9.939
2ANLarE8yHVsLWW21nj79M|0.402|0.0|0.284|1.0|163.94449|1.0|1.0|151.35927|22050|81.987|0|0.52|0|1|4|3614976|-7.417
09ln4QumFqjIkfCFiW9aRk|0.847|6.9834|0.68|1.0|276.45333|1.0|0.955|259.50041|22050|147.96|0|0.263|0|1|4|6095796|-7.355
4CIF9UHbyT1Cu0Pvvzp7yS|0.462|0.0|0.818|1.0|67.60476|1.0|1.0|64.36571|22050|132.163|0|1.0|2|1|4|1490685|-10.748
1V6kRlJnTC4W319N0BvJag|0.406|0.07805|0.398|1.0|273.84|1.0|0.959|257.01007|22050|141.255|0|0.778|9|1|4|6038172|-4.034
0DWAnPgkLR2X4ys9OJCaZT|0.584|0.19039|0.731|1.0|270.45333|1.0|0.998|255.68073|22050|108.434|0|0.872|0|1|4|5963496|-4.218
0lpMixnQYLyRkvLXpCTkQj|0.453|0.74449|0.284|1.0|194.76|1.0|0.728|185.98603|22050|117.742|0|0.131|9|0|3|4294458|-13.263
540MfL0ojy1ArcuWgVIcIk|0.733|0.08712|1.0|1.0|180.48|1.0|0.952|175.08426|22050|138.324|0|0.438|10|1|4|3979584|-13.073
5GMw6X6BbCDGO9gApQYRSa|0.591|0.96857|0.712|1.0|225.22667|1.0|0.92|213.43782|22050|94.444|0|0.296|1|1|4|4966248|-14.12
5GMw6X6BbCDGO9gApQYRSa|0.591|0.96857|0.712|1.0|225.22667|1.0|0.92|213.43782|22050|94.444|0|0.296|1|1|4|4966248|-14.12
4GXGei2PzU1KpPm5NfzrX8|0.495|0.38825|0.367|1.0|227.8|1.0|1.0|214.64526|22050|117.54|0|0.776|2|1|4|5022990|-6.744
23gNZrMffSn2P1C2JOUoD6|0.253|0.07891|0.246|1.0|209.4|1.0|1.0|201.41569|22050|147.186|0|0.435|1|0|4|4617270|-9.834
1HioZVgiyZK1C77dimlyE6|0.485|0.22005|0.449|1.0|160.70667|1.0|1.0|146.55855|22050|118.995|0|0.773|3|1|4|3543582|-6.182
2U5V4fl3dzvbkCGi5jHXFG|0.399|0.0|0.269|1.0|206.54667|1.0|0.74|199.70902|22050|122.993|0|0.825|5|0|4|4554354|-7.323
036VfOqzE69Sn7LEcqhMPo|0.561|0.47011|0.71|1.0|232.44|1.0|1.0|214.64526|22050|103.822|0|0.789|10|0|4|5125302|-8.923
3M5A5yilWlsqGcl6OETu5b|0.906|0.25007|1.0|1.0|160.53333|1.0|0.901|153.51293|22050|115.256|0|0.535|11|1|4|3539760|-9.685
